Driver_ID,MMM-YY,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,target_label
2128,05/01/19,37.0,0.0,C28,1,21270,21/08/18,23/05/19,1,1,1042760,1,1
2129,02/01/19,34.0,1.0,C17,2,59930,30/07/15,02/05/19,2,2,441810,1,1
2130,02/01/19,34.0,0.0,C20,2,40948,11/05/15,22/02/19,2,2,362450,1,1
2131,03/01/20,30.0,0.0,C21,1,45665,11/08/19,22/03/20,2,2,194820,1,1
2132,12/01/19,31.0,1.0,C21,1,70778,10/08/19,,2,2,405620,1,0
2133,09/01/20,28.0,0.0,C22,1,74781,29/05/20,19/09/20,3,3,0,1,1
2134,12/01/20,40.0,0.0,C29,0,116006,30/10/13,,2,5,59696450,1,0
2135,12/01/20,43.0,1.0,C24,0,47426,14/08/20,,3,3,194150,1,0
2137,12/01/20,35.0,1.0,C26,2,61050,14/11/14,,1,2,20041520,3,0
2138,01/01/19,29.0,0.0,C8,1,43989,30/07/18,01/05/19,1,1,0,1,1
2139,12/01/20,26.0,0.0,C4,2,95969,09/04/20,,2,2,1508530,3,0
2140,12/01/20,32.0,0.0,C19,1,50778,28/11/20,,3,3,0,1,0
2141,08/01/20,28.0,0.0,C16,2,49533,28/06/20,29/07/20,3,3,0,1,1
2142,02/01/20,45.0,1.0,C26,2,41723,25/10/15,17/02/20,1,1,5029310,1,1
2143,03/01/20,26.0,0.0,C29,0,42844,18/01/20,14/03/20,2,2,0,1,1
2144,05/01/19,36.0,1.0,C9,2,42166,24/02/18,05/04/19,2,2,584180,1,1
2145,03/01/20,32.0,0.0,C4,1,44012,14/01/20,03/04/20,2,2,0,1,1
2146,09/01/20,27.0,0.0,C6,1,59352,28/06/20,18/09/20,2,2,0,1,1
2148,12/01/20,32.0,1.0,C17,2,69678,29/07/19,,3,3,11207560,2,0
2151,03/01/20,32.0,0.0,C14,0,52035,13/05/18,03/06/20,1,2,5484730,1,1
2152,02/01/19,28.0,1.0,C22,2,27194,14/09/18,15/02/19,1,1,50000,1,1
2153,12/01/20,30.0,1.0,C11,1,80499,16/10/20,,2,2,201770,1,0
2154,10/01/19,41.0,0.0,C25,2,153766,01/03/16,15/10/19,5,5,0,1,1
2155,07/01/19,36.0,0.0,C29,2,42772,30/10/18,28/06/19,1,1,774780,1,1
2156,05/01/19,34.0,1.0,C5,2,82046,10/12/18,23/05/19,2,2,1639910,1,1
2157,03/01/19,36.0,1.0,C10,0,46480,29/05/18,24/03/19,2,2,216810,1,1
2159,07/01/19,35.0,1.0,C29,1,42813,07/03/18,07/04/19,1,1,1353350,1,1
2160,12/01/20,37.0,1.0,C8,2,66650,20/06/19,,2,2,10804780,2,0
2161,12/01/19,39.0,0.0,C19,1,32871,28/06/19,19/12/19,3,3,411660,1,1
2162,05/01/20,38.0,0.0,C23,1,31809,05/06/16,18/05/20,1,1,6598680,1,1
2163,12/01/19,32.0,0.0,C11,1,55700,28/09/19,12/03/19,1,1,0,1,1
2164,02/01/20,23.0,0.0,C15,1,35943,18/11/19,17/02/20,1,1,165440,1,1
2165,10/01/19,37.0,1.0,C23,0,45604,18/08/19,10/03/19,1,1,0,1,1
2166,12/01/20,43.0,0.0,C29,2,31780,07/09/18,,1,1,13590220,3,0
2167,01/01/20,39.0,0.0,C1,1,70714,27/04/16,20/01/20,1,2,6598600,3,1
2168,12/01/20,40.0,0.0,C25,1,50801,27/11/17,23/12/20,1,1,13936770,2,1
2169,12/01/20,28.0,1.0,C7,0,133579,27/06/20,,3,3,1124200,1,0
2170,08/01/19,30.0,0.0,C14,2,52196,22/10/18,08/08/19,1,1,2140510,1,1
2171,07/01/19,35.0,0.0,C17,0,55777,07/02/19,22/07/19,3,3,0,1,1
2172,02/01/19,27.0,0.0,C9,0,53105,02/10/17,19/02/19,1,2,0,1,1
2173,05/01/20,43.0,0.0,C25,1,64370,04/10/20,17/05/20,3,3,0,1,1
2174,12/01/19,41.0,0.0,C20,0,19371,18/05/18,16/12/19,1,1,4627380,2,1
2175,11/01/20,41.0,0.0,C29,2,101223,22/07/20,31/10/20,4,4,961180,1,1
2176,11/01/19,30.0,0.0,C25,1,50029,05/06/16,17/11/19,1,1,0,1,1
2178,12/01/20,33.0,1.0,C11,1,69971,07/06/20,,2,2,2587850,3,0
2179,12/01/20,32.0,1.0,C22,1,59105,25/04/16,,1,2,18036100,3,0
2180,05/01/19,39.0,0.0,C22,0,11889,25/08/18,23/05/19,1,1,873850,1,1
2181,01/01/20,35.0,1.0,C24,1,47440,24/11/19,19/01/20,2,2,0,1,1
2182,07/01/20,24.0,1.0,C3,0,40437,17/07/18,07/03/20,1,1,7305650,1,1
2183,09/01/20,40.0,1.0,C10,1,29450,27/06/20,19/09/20,3,3,0,1,1
2186,06/01/20,30.0,1.0,C8,2,70246,13/08/16,13/06/20,1,2,8930640,2,1
2187,10/01/19,31.0,0.0,C20,0,25510,15/06/19,28/10/19,1,1,0,1,1
2188,12/01/20,42.0,1.0,C11,0,94440,08/09/20,,4,4,386460,1,0
2189,12/01/20,44.0,1.0,C9,1,145116,23/10/13,,2,4,21746880,2,0
2190,03/01/19,28.0,0.0,C7,1,62955,25/04/16,17/03/19,1,2,144200,1,1
2191,12/01/20,29.0,0.0,C26,1,30960,30/10/20,,1,1,150040,1,0
2192,04/01/20,39.0,0.0,C19,1,106428,10/07/19,04/05/20,3,3,0,1,1
2193,12/01/20,36.0,0.0,C29,2,84266,12/12/19,,3,3,13363600,2,0
2194,07/01/20,36.0,1.0,C20,0,90033,29/09/13,07/10/20,4,4,16342310,2,1
2195,10/01/20,32.0,0.0,C3,0,27262,07/07/20,16/10/20,2,2,0,1,1
2196,12/01/20,36.0,0.0,C25,1,116383,10/06/13,,2,4,28251450,1,0
2197,09/01/19,49.0,1.0,C17,1,82179,02/12/18,22/09/19,2,2,-411250,1,1
2198,12/01/20,48.0,1.0,C14,0,82691,01/09/19,,1,3,35896130,4,0
2199,12/01/20,27.0,0.0,C5,2,93170,27/02/20,,3,3,10752230,3,0
2200,12/01/20,35.0,0.0,C15,1,69756,21/06/16,,1,3,29040450,3,0
2201,05/01/19,32.0,1.0,C19,1,54631,21/10/18,24/05/19,2,2,1299750,1,1
2202,12/01/20,30.0,0.0,C17,0,33986,18/09/20,,2,2,310000,1,0
2203,07/01/20,31.0,0.0,C7,1,59650,03/08/20,18/07/20,2,2,0,1,1
2204,06/01/20,29.0,1.0,C4,2,61879,13/01/18,06/12/20,1,1,7285960,2,1
2205,12/01/20,31.0,1.0,C8,1,31210,21/04/20,,2,2,3747990,3,0
2206,02/01/20,25.0,0.0,C5,1,33391,24/08/19,17/02/20,1,1,357370,1,1
2207,02/01/19,34.0,0.0,C2,0,20010,01/06/19,19/02/19,1,1,0,1,1
2208,12/01/20,24.0,0.0,C6,2,117011,31/05/20,,3,3,345010,1,0
2209,03/01/19,37.0,1.0,C16,1,42339,01/05/18,03/01/19,2,2,416990,1,1
2210,12/01/20,39.0,0.0,C26,1,112513,30/03/19,,1,4,66352800,4,0
2211,06/01/19,34.0,0.0,C8,0,22556,19/01/18,06/03/19,1,1,4008780,1,1
2213,07/01/19,58.0,1.0,C24,1,29202,05/04/18,27/07/19,1,1,3311100,3,1
2214,12/01/20,33.0,0.0,C20,0,90020,07/11/20,27/12/20,2,2,1159750,2,1
2215,04/01/19,27.0,0.0,C6,1,23801,21/05/18,27/04/19,1,1,1282390,1,1
2216,09/01/20,31.0,0.0,C16,2,52209,05/01/20,09/06/20,2,2,0,1,1
2217,12/01/20,36.0,1.0,C4,1,72778,05/05/20,,3,3,2512630,2,0
2218,09/01/20,23.0,1.0,C18,0,20984,18/05/20,09/04/20,1,1,150440,1,1
2219,08/01/19,33.0,0.0,C25,1,110792,19/12/17,13/08/19,2,3,8421010,2,1
2220,07/01/20,38.0,0.0,C18,1,59077,19/01/20,30/06/20,2,2,200000,1,1
2221,05/01/19,33.0,0.0,C19,0,62460,28/01/19,05/12/19,3,3,405920,1,1
2223,12/01/20,42.0,0.0,C13,1,35442,21/10/18,,1,1,20412560,3,0
2224,12/01/20,49.0,1.0,C27,2,61291,27/08/18,,1,1,21687570,4,0
2225,11/01/20,37.0,1.0,C1,1,28216,10/11/17,20/11/20,1,1,8277880,2,1
2226,04/01/20,31.0,0.0,C16,2,38152,01/02/20,18/04/20,2,2,516280,2,1
2227,11/01/20,31.0,1.0,C16,1,25357,02/04/20,11/07/20,1,1,2306700,1,1
2228,12/01/20,55.0,1.0,C27,0,79243,21/07/18,,1,2,19504080,4,0
2229,07/01/20,26.0,0.0,C20,2,103305,05/04/20,20/07/20,3,3,0,1,1
2230,12/01/20,35.0,0.0,C16,2,65628,09/06/20,,3,3,281160,1,0
2231,12/01/19,34.0,1.0,C27,0,78441,28/02/15,23/12/19,2,4,8107300,2,1
2232,06/01/20,26.0,1.0,C11,1,73207,06/06/18,27/06/20,1,2,13233470,2,1
2233,12/01/20,37.0,0.0,C8,1,79251,19/12/20,,2,2,0,1,0
2235,04/01/19,30.0,1.0,C10,0,21935,06/08/18,30/03/19,1,1,622550,1,1
2236,05/01/19,49.0,1.0,C3,0,53572,08/09/15,21/05/19,1,2,3408200,1,1
2238,12/01/20,29.0,0.0,C17,2,37067,08/08/20,13/12/20,2,2,0,1,1
2239,12/01/20,46.0,1.0,C27,1,94485,28/11/20,,3,3,0,1,0
2240,12/01/20,33.0,0.0,C5,0,85965,08/10/20,26/12/20,3,3,2201350,3,1
2241,12/01/20,36.0,0.0,C5,1,50766,17/11/19,,3,3,4430300,2,0
2242,03/01/19,35.0,0.0,C3,0,70733,01/05/19,03/11/19,2,2,0,1,1
2245,02/01/20,33.0,1.0,C19,2,81348,02/06/20,22/02/20,2,2,0,1,1
2246,12/01/19,28.0,1.0,C2,2,43647,10/10/19,28/11/19,2,2,0,1,1
2247,05/01/19,30.0,1.0,C9,1,49336,05/04/18,30/04/19,1,1,652150,1,1
2248,10/01/20,41.0,1.0,C12,2,68830,05/01/20,28/09/20,2,2,0,1,1
2249,07/01/20,38.0,1.0,C2,1,86246,29/05/20,07/05/20,3,3,0,1,1
2250,03/01/20,26.0,0.0,C26,1,41661,11/01/19,03/08/20,2,2,583160,1,1
2251,12/01/20,39.0,0.0,C15,2,83604,23/10/13,,2,3,19422760,3,0
2252,05/01/19,37.0,1.0,C20,1,101423,16/06/18,05/06/19,3,3,1512170,1,1
2253,12/01/19,40.0,0.0,C11,1,57872,17/08/18,20/12/19,1,2,5901490,2,1
2254,12/01/20,23.0,1.0,C4,1,54580,08/07/20,,1,1,314880,1,0
2255,12/01/20,40.0,0.0,C25,0,133489,11/06/13,,3,4,36398090,3,0
2256,09/01/19,31.0,0.0,C11,0,59644,10/07/18,09/08/19,2,2,3770920,2,1
2257,12/01/20,43.0,1.0,C22,2,81933,24/02/18,,2,2,18076460,4,0
2258,12/01/20,36.0,1.0,C14,0,138520,28/11/19,,3,3,13170380,4,0
2259,12/01/20,41.0,0.0,C4,2,89192,02/10/17,,1,3,13468220,2,0
2260,12/01/20,32.0,0.0,C29,2,38919,10/10/20,,2,2,0,1,0
2261,12/01/20,25.0,1.0,C24,1,22132,21/12/20,,1,1,0,1,0
2263,07/01/19,25.0,0.0,C26,0,16216,17/07/18,22/07/19,1,1,2481260,1,1
2264,09/01/19,34.0,1.0,C15,1,73561,29/05/15,22/09/19,2,4,3981020,1,1
2265,01/01/20,28.0,1.0,C27,1,62243,13/08/19,01/10/20,3,3,0,1,1
2267,07/01/19,31.0,1.0,C23,1,112722,20/02/19,29/06/19,1,4,2945540,1,1
2268,01/01/20,44.0,0.0,C24,0,91207,11/01/15,,2,3,15313810,1,0
2269,09/01/20,33.0,0.0,C8,2,46043,14/04/20,15/09/20,3,3,0,1,1
2270,12/01/20,34.0,1.0,C9,2,78164,29/08/20,28/12/20,3,3,232140,1,1
2271,06/01/19,38.0,0.0,C2,0,55943,28/07/18,30/05/19,1,2,2669780,1,1
2272,12/01/20,46.0,1.0,C5,1,96185,16/02/19,,2,3,44861920,4,0
2273,10/01/20,32.0,0.0,C25,2,66742,22/05/20,28/09/20,3,3,728680,1,1
2274,02/01/19,34.0,1.0,C24,2,21154,23/11/18,02/04/19,1,1,116750,1,1
2276,12/01/20,33.0,0.0,C29,2,54915,13/07/20,,3,3,2433060,2,0
2277,12/01/20,29.0,1.0,C25,1,83958,09/08/20,,3,3,0,1,0
2278,03/01/19,34.0,1.0,C23,0,18291,27/07/18,28/03/19,1,1,1080540,2,1
2279,12/01/20,27.0,1.0,C19,2,83632,11/07/20,,2,2,371110,2,0
2281,10/01/19,31.0,0.0,C13,2,51261,10/06/19,25/10/19,2,2,0,1,1
2282,09/01/19,31.0,1.0,C5,2,67740,30/06/19,15/09/19,2,2,375600,1,1
2283,12/01/20,37.0,0.0,C19,0,59764,11/10/17,,1,2,23264700,4,0
2284,10/01/19,31.0,0.0,C12,0,49471,15/08/14,14/10/19,2,3,2526560,1,1
2285,06/01/19,39.0,1.0,C28,0,40142,07/08/18,14/06/19,2,2,0,1,1
2286,12/01/19,34.0,1.0,C29,1,30851,07/07/19,12/05/19,2,2,110000,1,1
2287,09/01/20,34.0,1.0,C28,2,57624,15/08/19,15/09/20,2,2,2025190,1,1
2288,04/01/19,31.0,0.0,C20,0,40760,15/12/18,04/11/19,1,1,202160,1,1
2289,12/01/20,47.0,1.0,C2,0,51339,01/12/18,,1,2,11611790,2,0
2290,12/01/20,32.0,1.0,C9,2,57541,28/11/20,,2,2,0,1,0
2291,02/01/19,30.0,1.0,C2,1,62204,28/02/18,02/03/19,1,2,0,1,1
2292,01/01/19,30.0,0.0,C15,0,12895,23/06/18,01/01/19,1,1,0,1,1
2294,12/01/19,24.0,1.0,C1,0,25551,28/09/19,12/06/19,1,1,0,1,1
2295,07/01/20,41.0,0.0,C26,0,112934,11/08/19,13/07/20,3,3,790560,1,1
2296,06/01/20,25.0,0.0,C11,0,14761,31/01/20,15/06/20,2,2,600000,1,1
2298,12/01/20,27.0,0.0,C15,2,77301,12/08/20,,3,3,0,1,0
2299,12/01/20,42.0,1.0,C5,0,129924,19/11/15,,1,4,22993970,2,0
2300,10/01/19,34.0,1.0,C6,0,80980,29/07/19,10/03/19,2,2,0,1,1
2302,11/01/20,36.0,0.0,C14,1,21530,05/08/20,13/11/20,2,2,0,1,1
2303,06/01/20,35.0,0.0,C1,1,103102,28/09/19,26/06/20,2,2,2938190,1,1
2304,12/01/19,28.0,0.0,C15,2,34461,09/12/19,29/11/19,3,3,0,1,1
2306,01/01/20,31.0,1.0,C27,1,40435,23/06/18,19/01/20,1,1,8472750,1,1
2307,12/01/20,25.0,1.0,C29,0,76455,11/06/20,,1,1,0,1,0
2308,12/01/20,47.0,0.0,C21,0,49280,05/08/18,,1,2,16350440,2,0
2309,10/01/19,36.0,1.0,C9,0,60982,31/05/19,28/10/19,2,2,0,1,1
2310,02/01/20,31.0,0.0,C6,2,23566,11/01/19,20/02/20,1,1,0,1,1
2311,12/01/20,33.0,0.0,C20,1,59587,09/01/20,,2,2,359540,1,0
2313,05/01/19,32.0,1.0,C18,1,21780,18/05/19,21/05/19,1,1,0,1,1
2314,12/01/20,30.0,0.0,C12,1,87351,18/10/13,,2,4,52296540,2,0
2315,11/01/19,34.0,1.0,C4,2,103060,14/10/19,25/11/19,3,3,0,1,1
2318,12/01/20,34.0,1.0,C26,2,46851,12/12/19,,2,2,8973880,4,0
2319,02/01/19,38.0,0.0,C7,2,37900,21/05/18,23/02/19,2,2,106910,1,1
2320,06/01/20,29.0,0.0,C28,2,23334,01/12/20,06/07/20,1,1,399460,1,1
2321,01/01/19,33.0,0.0,C2,1,49659,15/12/18,14/01/19,1,1,0,1,1
2322,12/01/20,31.0,1.0,C12,0,38223,19/07/20,,3,3,1886720,3,0
2323,07/01/20,25.0,1.0,C23,0,18770,05/05/20,28/06/20,1,1,0,1,1
2324,01/01/19,34.0,0.0,C19,2,41798,10/08/18,25/01/19,1,1,0,1,1
2326,09/01/20,33.0,1.0,C25,0,71384,28/11/19,19/09/20,3,3,3045080,1,1
2327,07/01/20,35.0,1.0,C1,0,65040,14/10/19,28/06/20,1,1,1446390,1,1
2329,08/01/20,33.0,1.0,C10,0,35939,02/10/20,29/07/20,1,1,302530,1,1
2330,11/01/20,28.0,1.0,C8,2,80818,17/07/20,11/01/20,2,2,159480,1,1
2331,12/01/20,23.0,1.0,C2,1,54235,08/09/20,,2,2,0,1,0
2332,05/01/20,24.0,1.0,C4,0,33981,21/11/19,29/04/20,1,1,600330,1,1
2333,08/01/20,41.0,0.0,C7,0,59902,04/11/20,29/07/20,3,3,0,1,1
2334,12/01/20,30.0,1.0,C8,1,35595,29/11/19,,1,1,6320460,3,0
2335,09/01/19,32.0,0.0,C20,1,67490,20/06/19,31/08/19,2,2,0,1,1
2336,10/01/19,44.0,0.0,C6,2,39054,21/06/19,27/10/19,1,1,155200,1,1
2338,07/01/20,30.0,0.0,C27,2,27774,06/12/20,07/10/20,2,2,0,1,1
2339,07/01/20,34.0,0.0,C10,2,39612,29/05/20,07/06/20,2,2,0,1,1
2340,02/01/19,33.0,0.0,C28,2,56687,12/03/18,19/02/19,2,2,116400,1,1
2342,09/01/19,33.0,1.0,C9,1,47102,18/06/18,22/09/19,2,2,3700850,1,1
2343,12/01/20,25.0,1.0,C2,2,89894,25/09/20,,2,2,0,1,0
2344,12/01/20,34.0,0.0,C16,0,113197,21/06/20,,3,3,5565300,4,0
2345,12/01/20,25.0,0.0,C27,2,131168,08/09/20,,3,3,1026920,2,0
2346,11/01/19,36.0,0.0,C6,0,71338,31/10/19,25/11/19,3,3,0,1,1
2347,12/01/20,37.0,0.0,C15,1,54695,24/04/20,,3,3,3627320,2,0
2348,12/01/20,24.0,1.0,C25,2,45009,13/11/20,,1,1,0,1,0
2350,02/01/19,38.0,0.0,C18,2,23545,20/11/18,02/06/19,1,1,0,1,1
2351,01/01/20,31.0,0.0,C5,2,31124,19/10/19,13/01/20,1,1,0,1,1
2354,01/01/20,32.0,0.0,C18,0,92847,02/12/17,31/12/19,2,3,6959340,1,1
2355,06/01/19,32.0,1.0,C3,0,63315,17/09/18,21/06/19,2,2,1916140,3,1
2356,04/01/20,40.0,0.0,C28,1,59097,01/06/20,18/04/20,2,2,600000,1,1
2357,12/01/20,34.0,1.0,C4,1,24378,31/08/19,,1,1,1824010,1,0
2358,08/01/19,40.0,0.0,C4,0,33901,26/05/18,08/08/19,1,1,2319860,1,1
2360,12/01/20,24.0,1.0,C15,1,93751,14/12/20,,3,3,0,1,0
2361,03/01/20,34.0,1.0,C3,0,29642,11/09/19,03/11/20,1,1,0,1,1
2362,02/01/20,43.0,1.0,C26,0,56666,20/08/15,23/02/20,2,3,4068840,1,1
2363,12/01/19,32.0,1.0,C13,2,43282,31/10/19,26/12/19,2,2,0,1,1
2364,04/01/19,38.0,0.0,C11,2,131567,15/01/19,04/02/19,3,3,0,1,1
2365,12/01/20,43.0,1.0,C13,0,99669,08/07/15,,1,4,59380670,2,0
2366,06/01/20,31.0,1.0,C9,0,55276,02/06/20,06/12/20,2,2,444720,1,1
2367,06/01/19,49.0,1.0,C25,0,56150,18/04/16,30/05/19,1,2,1995640,1,1
2368,04/01/20,27.0,0.0,C25,2,46397,03/01/20,27/04/20,2,2,0,1,1
2369,11/01/20,31.0,0.0,C14,0,14113,03/06/20,11/07/20,1,1,2051240,1,1
2370,10/01/20,30.0,0.0,C27,2,87710,17/07/20,28/09/20,3,3,0,1,1
2371,07/01/20,43.0,1.0,C29,1,35133,28/01/16,07/10/20,1,2,13233930,1,1
2372,10/01/20,35.0,0.0,C24,2,67219,23/05/20,20/10/20,3,3,172480,1,1
2373,05/01/19,33.0,1.0,C20,1,54214,12/04/18,30/04/19,2,2,1103230,1,1
2375,01/01/19,41.0,0.0,C3,1,15189,22/05/18,01/06/19,1,1,0,1,1
2377,03/01/19,34.0,1.0,C7,2,21346,29/04/16,17/03/19,1,1,328190,1,1
2378,12/01/20,30.0,1.0,C14,1,83916,09/04/20,,3,3,0,1,0
2379,12/01/20,28.0,0.0,C15,2,55546,24/04/20,12/11/20,3,3,4817790,1,1
2380,04/01/19,27.0,1.0,C6,1,136960,28/11/17,22/04/19,1,5,3630130,1,1
2381,12/01/20,48.0,0.0,C19,1,77114,25/12/17,,1,2,28596320,2,0
2382,12/01/20,41.0,1.0,C10,2,77785,18/11/19,,4,4,15539040,2,0
2384,05/01/19,36.0,1.0,C25,2,43764,20/08/18,05/09/19,1,1,817680,1,1
2385,07/01/19,40.0,1.0,C17,2,57225,10/07/18,19/07/19,2,2,1627260,1,1
2386,12/01/20,27.0,0.0,C21,0,48747,19/04/20,,1,1,5303160,3,0
2387,04/01/19,32.0,0.0,C26,1,65298,30/06/17,04/12/19,1,2,613790,1,1
2388,11/01/20,28.0,1.0,C9,0,14820,07/07/20,31/10/20,1,1,1039460,1,1
2390,12/01/20,46.0,0.0,C28,0,51383,30/05/18,,1,2,18608140,1,0
2391,05/01/20,29.0,0.0,C26,0,40366,09/12/19,05/02/20,2,2,3313060,2,1
2392,01/01/20,32.0,1.0,C29,2,43411,29/08/19,01/07/20,1,1,0,1,1
2393,10/01/20,30.0,1.0,C27,0,87010,08/08/20,10/06/20,3,3,0,1,1
2394,11/01/19,43.0,0.0,C24,2,76562,09/12/18,17/11/19,2,3,5873580,2,1
2395,12/01/20,36.0,0.0,C20,1,79652,10/11/20,,2,2,0,1,0
2396,12/01/20,34.0,0.0,C26,2,53750,21/06/20,28/11/20,2,2,0,1,1
2397,05/01/20,38.0,1.0,C8,0,47818,15/05/20,15/05/20,2,2,0,1,1
2398,12/01/20,38.0,0.0,C10,2,94809,06/02/19,,2,4,14703740,2,0
2399,12/01/20,29.0,1.0,C23,2,67326,07/03/18,,1,1,11742390,3,0
2400,10/01/19,35.0,0.0,C18,2,53643,08/06/15,10/06/19,1,1,2354140,1,1
2402,12/01/20,29.0,0.0,C27,2,29150,24/07/20,12/04/20,3,3,939200,1,1
2403,09/01/19,35.0,0.0,C25,0,63888,05/04/18,17/09/19,2,2,6301900,3,1
2404,07/01/20,26.0,0.0,C17,1,23711,12/12/19,07/11/20,1,1,1368970,1,1
2405,10/01/19,36.0,0.0,C7,2,167758,26/01/19,28/10/19,5,5,0,1,1
2406,08/01/19,33.0,1.0,C18,0,31097,17/02/19,18/08/19,1,1,232820,1,1
2407,12/01/20,37.0,1.0,C8,2,74945,20/10/18,,1,2,30668490,4,0
2408,01/01/20,42.0,0.0,C4,0,132505,05/01/16,01/05/20,1,4,22212220,1,1
2409,09/01/19,27.0,0.0,C20,0,16676,05/06/18,09/09/19,1,1,1877880,1,1
2410,11/01/19,38.0,0.0,C20,0,113256,17/08/19,11/08/19,4,4,0,1,1
2411,12/01/20,34.0,1.0,C25,2,63321,22/11/20,,2,2,0,1,0
2412,08/01/19,35.0,1.0,C14,1,77848,06/11/19,13/08/19,3,3,-134880,1,1
2413,11/01/20,44.0,1.0,C6,2,109652,11/12/15,16/11/20,1,3,12342600,1,1
2414,08/01/20,31.0,0.0,C15,1,17648,25/05/20,29/07/20,1,1,0,1,1
2415,03/01/20,39.0,0.0,C10,1,112317,28/11/19,03/08/20,3,3,650870,1,1
2416,02/01/20,33.0,0.0,C24,2,62380,05/04/18,02/11/20,2,2,2814660,1,1
2417,12/01/20,26.0,0.0,C28,2,73899,17/10/19,,2,2,2423110,1,0
2418,12/01/20,35.0,1.0,C12,1,77613,26/09/20,,3,3,0,1,0
2419,02/01/19,25.0,1.0,C18,2,27993,16/11/18,17/02/19,1,1,100950,1,1
2420,12/01/20,31.0,0.0,C5,2,169549,30/07/15,,2,5,48017720,1,0
2421,06/01/19,38.0,0.0,C28,1,58275,01/07/16,06/11/19,1,1,1624320,1,1
2422,12/01/20,48.0,0.0,C4,1,111507,26/08/14,,2,4,37052330,3,0
2423,12/01/20,36.0,1.0,C18,0,54059,08/07/20,,3,3,1160900,2,0
2424,12/01/20,32.0,0.0,C6,0,68525,08/09/20,,3,3,393110,1,0
2425,09/01/20,30.0,0.0,C21,1,28890,13/07/20,09/12/20,3,3,0,1,1
2426,12/01/20,34.0,1.0,C25,2,82309,28/09/20,,2,2,1147570,2,0
2427,01/01/19,33.0,1.0,C15,2,40281,28/12/18,13/01/19,2,2,0,1,1
2428,12/01/20,36.0,0.0,C17,2,39195,29/11/20,,1,1,0,1,0
2429,02/01/20,27.0,0.0,C21,0,12064,11/08/19,02/09/20,1,1,0,1,1
2430,08/01/20,27.0,0.0,C27,0,58259,13/04/20,29/07/20,2,2,200000,1,1
2431,01/01/19,37.0,1.0,C17,0,46832,20/10/18,19/01/19,1,1,0,1,1
2432,11/01/19,53.0,1.0,C1,1,56188,25/10/15,26/11/19,1,3,5951770,2,1
2433,06/01/20,30.0,0.0,C29,2,37214,29/03/20,19/06/20,1,1,0,1,1
2435,03/01/20,29.0,1.0,C13,0,13222,28/01/20,03/08/20,1,1,0,1,1
2436,12/01/20,33.0,0.0,C4,2,100560,07/10/20,20/12/20,3,3,2077720,1,1
2438,02/01/19,31.0,1.0,C18,1,24429,01/01/18,23/02/19,1,1,500000,2,1
2439,12/01/20,28.0,0.0,C16,2,36373,31/07/20,,2,2,0,1,0
2440,12/01/20,35.0,0.0,C9,2,51769,09/07/20,,2,2,834440,2,0
2441,11/01/19,33.0,1.0,C5,2,51617,09/02/19,11/04/19,2,2,0,1,1
2442,10/01/20,37.0,0.0,C29,2,63424,10/11/19,20/10/20,3,3,3232040,1,1
2443,09/01/19,26.0,0.0,C25,0,44169,25/11/17,22/09/19,1,2,1857200,1,1
2445,01/01/20,37.0,0.0,C21,1,90492,26/06/18,21/01/20,3,3,8545060,1,1
2446,12/01/20,30.0,1.0,C29,0,59110,29/05/20,,2,2,6078150,4,0
2447,09/01/20,23.0,0.0,C10,2,71138,07/10/20,29/08/20,2,2,0,1,1
2448,11/01/19,33.0,0.0,C18,1,90734,24/05/19,23/11/19,3,3,1835260,2,1
2449,12/01/20,37.0,1.0,C22,0,18024,05/01/20,,2,2,2921500,2,0
2450,01/01/19,29.0,1.0,C4,1,17481,07/02/18,18/01/19,1,1,0,1,1
2451,01/01/20,24.0,0.0,C21,0,23511,01/03/18,01/05/20,1,1,6774730,1,1
2453,12/01/20,40.0,1.0,C12,1,92031,11/12/19,,3,3,8087990,2,0
2454,12/01/20,40.0,0.0,C9,2,37664,01/03/16,,1,1,18059400,4,0
2455,06/01/20,25.0,0.0,C28,1,99691,18/06/17,06/02/20,1,4,22037490,1,1
2457,09/01/19,42.0,0.0,C24,0,58577,09/07/18,13/09/19,2,2,2375570,2,1
2458,04/01/19,38.0,0.0,C21,1,33343,08/10/18,18/04/19,1,1,990700,1,1
2459,03/01/20,32.0,1.0,C9,2,85831,12/07/19,03/09/20,2,2,269890,1,1
2460,10/01/20,26.0,1.0,C12,2,36191,17/05/20,18/10/20,1,1,150000,1,1
2461,02/01/20,30.0,0.0,C2,0,42551,12/02/19,30/01/20,2,2,0,1,1
2464,12/01/20,30.0,0.0,C15,2,52371,22/05/20,,1,1,3763050,3,0
2465,08/01/19,34.0,0.0,C20,0,19183,31/05/19,17/08/19,2,2,0,1,1
2467,06/01/20,29.0,1.0,C1,0,63182,31/01/20,06/09/20,3,3,0,1,1
2468,07/01/20,33.0,0.0,C14,1,99858,04/05/20,07/07/20,2,2,2213880,1,1
2469,12/01/20,31.0,1.0,C24,2,45365,13/11/20,,3,3,0,1,0
2470,06/01/20,32.0,0.0,C27,1,55723,27/02/18,06/06/20,1,1,12943640,1,1
2471,06/01/20,27.0,0.0,C24,0,55344,04/06/20,06/12/20,2,2,0,1,1
